request_id,hospital_id,blood_type,units_requested,units_fulfilled,date,urgency_level,fulfillment_rate
2734,10,B+,1,1,2024-08-31,Routine,0.958
2735,20,B+,8,7,2022-04-12,Emergency,0.844
2736,16,O+,5,5,2024-02-20,Routine,0.937
2737,22,A+,1,1,2024-11-20,Urgent,0.922
2738,43,B+,6,5,2024-09-27,Routine,0.905
2739,68,O+,9,6,2023-01-04,Urgent,0.69
2740,77,A+,8,6,2023-02-15,Routine,0.811
2741,28,O+,9,6,2023-02-03,Routine,0.691
2742,74,A+,5,4,2022-04-15,Emergency,0.754
2743,4,B+,1,1,2023-02-25,Urgent,0.98
2744,40,A+,7,6,2024-08-09,Urgent,0.86
2745,17,O+,4,4,2022-05-06,Routine,0.946
2746,79,A+,4,4,2024-02-05,Urgent,0.97
2747,34,A+,5,3,2023-12-31,Routine,0.694
2748,44,AB-,6,2,2023-02-23,Routine,0.332
2749,28,O+,8,7,2022-04-16,Urgent,0.861
2750,7,O+,3,3,2024-06-21,Urgent,0.837
2751,42,A+,8,7,2024-02-04,Urgent,0.919
2752,51,O+,5,4,2023-01-15,Emergency,0.866
2753,78,O+,1,1,2023-11-17,Urgent,0.677
2754,23,A+,6,5,2022-08-02,Routine,0.807
2755,7,B+,3,2,2022-11-26,Urgent,0.652
2756,1,O+,3,2,2022-06-13,Urgent,0.71
2757,80,B+,7,4,2022-11-05,Emergency,0.57
2758,70,A+,4,4,2022-07-11,Urgent,0.984
2759,60,B+,6,4,2024-05-20,Emergency,0.677
2760,66,O+,4,3,2024-01-10,Urgent,0.812
2761,55,O+,1,1,2022-12-15,Routine,0.953
2762,60,AB+,10,9,2022-11-20,Urgent,0.9
2763,1,AB+,8,6,2022-01-27,Emergency,0.773
2764,44,B+,9,9,2023-08-15,Urgent,0.95
2765,55,A+,1,1,2023-09-17,Urgent,0.956
2766,25,A+,7,5,2023-07-22,Routine,0.716
2767,19,O+,5,4,2023-11-19,Urgent,0.825
2768,23,O+,10,8,2022-11-16,Routine,0.828
2769,32,O+,8,8,2023-09-15,Routine,0.952
2770,47,O+,9,8,2024-07-27,Routine,0.863
2771,41,O+,4,4,2023-10-27,Urgent,0.934
2772,71,O+,5,4,2024-04-03,Urgent,0.753
2773,59,A+,2,1,2023-04-10,Emergency,0.703
2774,8,A+,10,7,2023-02-15,Urgent,0.735
2775,18,O+,9,6,2022-06-08,Routine,0.72
2776,11,O+,4,3,2023-04-19,Routine,0.679
2777,46,O+,2,2,2024-01-16,Emergency,0.886
2778,74,AB+,1,1,2022-12-01,Routine,0.853
2779,10,O+,7,7,2024-12-14,Routine,0.997
2780,71,A+,5,4,2022-03-07,Routine,0.71
2781,70,O+,1,1,2022-01-20,Routine,0.906
2782,72,AB+,7,6,2023-07-02,Urgent,0.838
2783,47,O+,5,5,2024-09-17,Urgent,0.948
2784,31,A+,9,8,2022-11-04,Urgent,0.87
2785,35,B+,8,4,2024-06-13,Emergency,0.546
2786,1,O+,8,7,2022-04-14,Routine,0.932
2787,26,A+,10,8,2023-10-17,Urgent,0.819
2788,51,A-,4,1,2024-06-02,Emergency,0.239
2789,49,AB+,2,2,2023-07-20,Routine,0.916
2790,73,O+,3,3,2024-03-23,Emergency,0.95
2791,59,O+,6,6,2022-11-09,Urgent,0.927
2792,55,B+,3,3,2022-01-29,Urgent,0.846
2793,77,B+,10,8,2022-02-25,Urgent,0.819
2794,48,O+,3,3,2024-08-30,Routine,0.997
2795,75,AB+,5,3,2022-06-17,Routine,0.673
2796,12,O+,5,3,2024-07-08,Urgent,0.634
2797,58,A+,6,6,2023-02-02,Urgent,0.975
2798,15,O+,7,5,2022-03-07,Routine,0.669
2799,40,O+,8,5,2023-09-08,Emergency,0.6
2800,15,B+,6,4,2022-06-28,Urgent,0.644
2801,47,O+,10,9,2023-02-28,Urgent,0.909
2802,73,A+,8,8,2024-11-09,Routine,0.985
2803,78,A+,2,1,2023-01-02,Urgent,0.651
2804,75,AB+,9,6,2024-12-20,Urgent,0.655
2805,22,O+,8,5,2022-02-19,Routine,0.631
2806,63,A+,8,8,2022-05-13,Routine,0.971
2807,57,A+,8,6,2024-02-14,Routine,0.806
2808,51,A+,7,6,2023-04-28,Routine,0.881
2809,43,B+,8,5,2023-06-04,Routine,0.678
2810,9,AB+,3,2,2024-12-13,Urgent,0.711
2811,2,A+,6,5,2023-11-22,Urgent,0.847
2812,15,A+,9,7,2023-11-07,Urgent,0.753
2813,10,B+,6,4,2023-05-01,Routine,0.677
2814,59,O+,10,10,2024-03-22,Routine,0.951
2815,76,A+,10,8,2024-04-15,Urgent,0.809
2816,72,A+,3,2,2023-08-23,Urgent,0.798
2817,26,B+,7,6,2023-09-15,Urgent,0.854
2818,18,O+,7,5,2024-07-31,Urgent,0.673
2819,62,A+,7,6,2022-01-15,Emergency,0.886
2820,75,O+,1,1,2022-06-03,Urgent,0.648
2821,54,O+,4,3,2024-05-09,Urgent,0.657
2822,70,O+,2,2,2023-10-26,Routine,0.801
2823,34,O+,3,3,2022-10-28,Routine,0.863
2824,76,O+,1,1,2024-07-02,Routine,0.981
2825,21,B+,9,8,2022-01-09,Routine,0.84
2826,15,A+,10,10,2022-02-13,Routine,0.974
2827,8,O+,1,1,2023-06-21,Routine,0.748
2828,25,A+,8,6,2024-09-14,Routine,0.799
2829,79,O+,7,6,2022-01-19,Routine,0.848
2830,32,A+,5,4,2024-01-10,Routine,0.884
2831,29,O+,10,9,2022-05-08,Routine,0.851
2832,73,O+,4,4,2022-05-21,Urgent,0.884
2833,12,O+,7,7,2022-03-26,Routine,0.966
2834,51,A+,1,1,2022-11-16,Urgent,0.918
2835,70,O+,10,8,2022-03-10,Emergency,0.82
2836,76,O+,7,6,2022-08-06,Urgent,0.885
2837,26,A+,10,7,2024-10-25,Routine,0.696
2838,69,A+,6,4,2024-04-06,Routine,0.614
2839,43,A+,2,1,2023-01-01,Routine,0.621
2840,80,A+,2,1,2022-09-08,Routine,0.689
2841,45,A+,2,2,2024-09-29,Routine,0.932
2842,38,O+,6,6,2022-12-16,Urgent,0.96
2843,59,B+,10,8,2023-02-02,Routine,0.809
2844,78,O+,2,2,2023-05-10,Routine,0.834
2845,59,O+,7,6,2023-01-05,Routine,0.826
2846,62,A+,7,6,2022-05-24,Emergency,0.824
2847,56,A+,6,5,2023-12-31,Routine,0.751
2848,59,A+,9,6,2023-08-01,Emergency,0.693
2849,19,B+,6,5,2024-10-26,Urgent,0.805
2850,18,A+,5,5,2022-07-27,Routine,0.934
2851,60,O+,10,7,2022-04-08,Urgent,0.67
2852,14,O+,7,6,2022-08-25,Emergency,0.786
2853,13,O+,3,2,2023-03-01,Routine,0.663
2854,39,A+,3,2,2023-02-24,Urgent,0.684
2855,33,B-,6,3,2022-02-10,Routine,0.522
2856,45,B-,7,4,2024-02-18,Urgent,0.597
2857,72,O+,9,6,2022-08-29,Routine,0.692
2858,68,O+,10,9,2022-10-21,Urgent,0.872
2859,63,O+,7,7,2023-12-29,Urgent,0.94
2860,53,B+,9,8,2022-11-18,Routine,0.944
2861,2,O+,8,5,2022-12-06,Routine,0.662
2862,12,AB+,8,7,2022-04-24,Routine,0.882
2863,16,O+,10,9,2024-06-26,Urgent,0.945
2864,13,O+,5,4,2023-01-02,Routine,0.716
2865,67,A-,6,2,2023-07-24,Routine,0.307
2866,19,O+,8,7,2024-09-15,Routine,0.863
2867,74,B-,4,1,2023-12-01,Urgent,0.261
2868,25,O+,6,5,2022-12-16,Urgent,0.841
2869,21,A+,1,1,2023-07-21,Urgent,0.996
2870,14,O+,1,1,2022-09-30,Routine,0.874
2871,42,O+,8,7,2023-08-21,Urgent,0.899
2872,39,A+,8,5,2023-10-27,Routine,0.609
2873,80,O+,5,3,2022-02-12,Urgent,0.679
2874,15,B+,5,4,2024-05-21,Urgent,0.888
2875,22,A+,1,1,2024-07-11,Routine,0.809
2876,13,O+,3,2,2023-02-04,Urgent,0.757
2877,59,O+,2,2,2022-08-10,Emergency,0.803
2878,44,O+,10,7,2022-03-07,Routine,0.704
2879,48,O+,5,3,2024-08-28,Routine,0.643
2880,54,O+,8,6,2023-08-03,Urgent,0.774
2881,10,O+,2,2,2023-08-13,Routine,0.924
2882,1,O+,1,1,2024-12-13,Urgent,0.725
2883,73,O-,5,1,2022-07-13,Emergency,0.238
2884,6,A+,6,5,2023-11-28,Urgent,0.856
2885,57,O+,4,3,2023-07-13,Routine,0.858
2886,54,O+,6,4,2023-05-10,Urgent,0.686
2887,68,AB+,1,1,2023-03-18,Routine,0.832
2888,68,B+,6,6,2024-07-02,Routine,0.938
2889,18,AB+,5,5,2024-12-11,Routine,0.962
2890,26,O+,4,4,2022-11-21,Urgent,0.951
2891,12,O-,8,5,2022-05-18,Urgent,0.597
2892,48,O+,5,3,2022-02-23,Routine,0.688
2893,38,A+,10,9,2023-06-02,Routine,0.862
2894,58,A+,9,7,2023-07-20,Urgent,0.783
2895,41,A+,10,7,2022-11-21,Urgent,0.73
2896,80,A+,9,6,2024-05-14,Routine,0.637
2897,1,B+,4,3,2022-08-24,Routine,0.775
2898,37,O+,8,7,2024-03-18,Urgent,0.819
2899,66,O+,7,6,2023-09-12,Urgent,0.809
2900,69,A+,2,2,2023-10-19,Urgent,0.798
2901,21,A+,5,5,2024-03-22,Routine,0.908
2902,5,O+,4,3,2022-09-21,Emergency,0.808
2903,24,B+,9,7,2023-12-21,Routine,0.732
2904,42,O+,7,6,2023-08-02,Routine,0.928
2905,73,O+,8,6,2024-12-03,Urgent,0.748
2906,25,B+,10,7,2024-09-09,Urgent,0.702
2907,22,O+,5,3,2024-11-03,Emergency,0.522
2908,26,AB+,6,5,2022-05-02,Urgent,0.889
2909,34,O+,4,3,2022-08-30,Emergency,0.72
2910,62,A+,8,4,2024-07-31,Emergency,0.538
2911,7,A+,10,7,2022-06-03,Routine,0.674
2912,61,O+,2,2,2022-04-17,Urgent,0.853
2913,3,O+,10,7,2022-02-02,Urgent,0.676
2914,27,B+,5,4,2024-03-19,Routine,0.854
2915,67,O+,3,3,2023-07-25,Routine,0.966
2916,31,A+,1,1,2024-10-13,Routine,0.92
2917,41,O+,3,2,2023-02-21,Routine,0.688
2918,4,A+,2,1,2024-04-28,Routine,0.688
2919,43,B+,9,5,2022-09-13,Emergency,0.547
2920,76,A+,1,1,2024-06-01,Urgent,0.931
2921,7,O+,8,5,2022-03-01,Routine,0.667
2922,44,A+,2,1,2022-03-03,Urgent,0.602
2923,50,A+,9,9,2022-12-01,Emergency,0.971
2924,37,A+,6,5,2022-10-24,Routine,0.822
2925,48,A+,1,1,2023-04-06,Routine,0.817
2926,35,A+,2,1,2024-08-30,Routine,0.727
2927,38,O+,4,3,2022-05-17,Routine,0.862
2928,34,B+,9,8,2024-08-05,Urgent,0.918
2929,30,O+,9,9,2022-07-31,Routine,0.982
2930,60,O+,2,2,2023-06-19,Urgent,0.933
2931,68,A+,6,5,2023-10-31,Routine,0.868
2932,24,A+,7,5,2022-06-22,Routine,0.752
2933,38,O+,5,4,2024-09-04,Routine,0.892
2934,70,A+,8,6,2023-10-12,Emergency,0.7
2935,53,A+,5,5,2022-09-20,Routine,0.957
2936,42,O+,3,2,2022-06-28,Urgent,0.8
2937,66,A+,2,2,2022-05-18,Urgent,0.926
2938,26,A+,5,4,2022-06-29,Routine,0.875
2939,45,B+,5,3,2024-08-11,Routine,0.617
2940,12,A+,10,9,2024-08-18,Emergency,0.873
2941,34,A+,4,3,2024-12-09,Emergency,0.829
2942,45,B-,8,2,2022-04-06,Urgent,0.245
2943,4,B+,10,9,2022-09-11,Urgent,0.881
2944,59,O+,9,7,2023-06-05,Routine,0.816
2945,20,O+,7,5,2022-12-12,Urgent,0.703
2946,48,O+,4,3,2024-03-15,Urgent,0.863
2947,17,B-,1,1,2023-05-31,Routine,0.526
2948,10,A+,6,4,2023-07-17,Emergency,0.597
2949,62,A+,9,8,2022-03-28,Urgent,0.902
2950,3,B+,2,1,2023-01-10,Urgent,0.696
2951,27,O+,7,7,2023-06-07,Urgent,0.996
2952,36,AB+,8,7,2023-12-19,Routine,0.844
2953,41,A+,3,3,2022-11-21,Routine,0.85
2954,54,B-,7,4,2024-05-12,Urgent,0.628
2955,37,O+,9,8,2023-04-06,Urgent,0.909
2956,3,O+,8,7,2022-09-14,Emergency,0.848
2957,7,B+,4,3,2023-07-29,Routine,0.783
2958,21,A+,3,2,2023-01-31,Urgent,0.62
2959,28,B+,9,6,2023-03-19,Urgent,0.639
2960,72,A+,10,8,2024-10-01,Emergency,0.772
2961,13,O+,3,3,2022-04-13,Emergency,0.952
2962,34,A+,2,2,2022-04-02,Emergency,0.866
2963,73,B+,4,3,2023-07-12,Emergency,0.706
2964,33,A+,8,7,2024-11-03,Urgent,0.866
2965,61,O+,4,3,2022-07-04,Routine,0.67
2966,50,O+,3,3,2023-05-14,Routine,0.961
2967,9,O+,8,7,2022-10-03,Routine,0.862
2968,50,B+,6,6,2024-02-29,Routine,0.945
2969,78,O+,5,5,2023-12-31,Emergency,0.947
2970,51,O+,5,5,2024-04-29,Emergency,0.991
2971,73,A+,1,1,2022-12-15,Emergency,0.615
2972,3,B+,4,4,2024-12-27,Routine,0.998
2973,15,A-,9,4,2023-11-09,Urgent,0.495
2974,71,A+,5,4,2024-12-17,Routine,0.705
2975,24,O+,2,2,2024-10-30,Urgent,0.951
2976,63,B+,3,2,2022-09-15,Routine,0.62
2977,11,O+,9,8,2024-04-27,Routine,0.9
2978,71,O+,9,8,2024-12-24,Urgent,0.906
2979,24,B+,4,3,2022-03-05,Urgent,0.691
2980,79,B+,6,4,2024-04-29,Routine,0.733
2981,69,O+,5,4,2024-04-23,Routine,0.88
2982,6,B+,6,5,2024-10-08,Urgent,0.906
2983,10,O+,7,6,2023-04-16,Urgent,0.808
2984,80,B+,7,5,2023-11-22,Urgent,0.71
2985,13,O+,4,3,2024-09-27,Urgent,0.692
2986,75,O+,1,1,2023-11-16,Urgent,0.605
2987,69,A+,2,2,2022-02-14,Emergency,0.779
2988,26,A-,2,1,2023-08-16,Urgent,0.512
2989,11,A+,9,7,2023-04-24,Urgent,0.791
2990,77,B+,5,3,2023-03-11,Routine,0.647
2991,80,A+,7,5,2023-06-21,Routine,0.693
2992,55,O-,5,2,2022-11-21,Routine,0.378
2993,25,AB+,2,2,2023-03-09,Emergency,0.819
2994,80,B+,9,7,2024-04-07,Urgent,0.793
2995,68,O+,1,1,2023-05-25,Routine,0.729
2996,53,B+,2,2,2023-08-31,Urgent,0.942
2997,20,B+,7,5,2024-12-29,Routine,0.674
2998,1,O+,4,4,2022-04-12,Emergency,0.996
2999,15,A+,10,7,2022-10-15,Routine,0.726
3000,76,AB+,5,4,2022-12-31,Urgent,0.844
3001,6,A+,2,2,2022-05-08,Urgent,0.842
3002,48,A+,10,9,2023-01-27,Routine,0.909
3003,7,O+,2,2,2023-06-08,Routine,0.835
3004,2,A+,3,2,2022-01-28,Emergency,0.732
3005,10,O+,2,2,2023-01-29,Urgent,0.803
3006,47,B+,6,4,2023-05-11,Urgent,0.61
3007,42,B+,4,3,2024-01-17,Routine,0.734
3008,37,O+,1,1,2023-04-23,Urgent,0.672
3009,5,B+,1,1,2023-05-17,Routine,0.641
3010,7,A+,5,4,2022-04-10,Routine,0.771
3011,55,O+,6,6,2023-07-03,Routine,0.978
3012,39,A+,8,7,2023-03-30,Emergency,0.854
3013,20,A+,7,4,2024-01-15,Urgent,0.614
3014,57,B+,5,3,2022-08-11,Routine,0.663
3015,27,O+,9,8,2023-09-03,Routine,0.885
3016,13,B+,2,2,2022-10-14,Routine,0.891
3017,15,A+,3,2,2024-03-04,Routine,0.707
3018,79,A+,2,1,2023-12-29,Routine,0.616
3019,14,O+,10,9,2022-05-01,Routine,0.946
3020,75,O+,4,3,2022-11-18,Urgent,0.837
3021,33,A+,2,2,2023-03-21,Routine,0.831
3022,5,O+,8,6,2023-02-16,Routine,0.69
3023,2,B+,6,6,2023-01-16,Urgent,0.999
3024,53,AB+,5,4,2023-05-04,Urgent,0.842
3025,54,A+,8,6,2022-10-20,Routine,0.725
3026,22,O+,2,2,2023-08-14,Routine,0.979
3027,28,AB+,2,1,2022-10-08,Urgent,0.732
3028,78,A+,5,5,2023-06-11,Routine,0.978
3029,30,O+,4,2,2023-01-21,Routine,0.612
3030,16,A+,7,6,2024-02-26,Routine,0.816
3031,58,A-,4,2,2022-03-25,Routine,0.497
3032,2,A+,7,4,2024-08-09,Urgent,0.633
3033,74,O+,3,2,2022-04-08,Routine,0.653
3034,74,AB+,7,6,2024-05-09,Routine,0.921
3035,29,A+,4,3,2023-01-10,Urgent,0.671
3036,65,A+,2,2,2023-03-13,Routine,0.766
3037,37,O+,2,2,2023-04-14,Emergency,0.9
3038,73,O+,8,8,2022-05-23,Routine,0.944
3039,61,B+,7,6,2023-09-12,Routine,0.897
3040,61,O+,9,8,2023-09-07,Routine,0.913
3041,79,B+,2,1,2022-12-26,Emergency,0.642
3042,27,A+,1,1,2022-08-24,Routine,0.738
3043,19,A+,3,2,2022-08-01,Emergency,0.705
3044,60,A+,3,2,2024-11-19,Urgent,0.746
3045,10,O+,10,5,2024-05-13,Emergency,0.518
3046,78,A+,1,1,2023-11-25,Emergency,0.72
3047,70,O-,3,2,2022-07-17,Routine,0.621
3048,70,B+,8,7,2023-06-29,Urgent,0.918
3049,72,A-,1,0,2024-10-26,Routine,0.399
3050,58,B+,8,7,2023-09-27,Emergency,0.843
3051,21,A+,7,5,2024-04-23,Routine,0.755
3052,70,O+,8,8,2024-08-13,Routine,0.963
3053,67,O+,3,3,2022-09-28,Routine,0.963
3054,64,B+,2,1,2024-10-31,Urgent,0.66
3055,13,O-,10,5,2022-10-01,Urgent,0.533
3056,35,B+,1,1,2023-08-16,Routine,0.687
3057,33,O+,10,9,2024-10-17,Urgent,0.943
3058,51,AB+,10,6,2024-02-06,Emergency,0.575
3059,20,O+,5,5,2023-02-14,Urgent,0.928
3060,29,B+,10,10,2024-02-02,Routine,0.984
3061,72,A+,3,3,2023-02-02,Routine,0.981
3062,53,O+,5,3,2024-12-19,Routine,0.637
3063,4,A+,10,9,2023-09-25,Emergency,0.863
3064,56,B+,6,5,2024-11-10,Urgent,0.881
3065,79,B+,5,3,2022-12-10,Routine,0.616
3066,51,B+,8,5,2024-06-11,Emergency,0.584
3067,5,O+,5,4,2022-01-19,Routine,0.856
3068,74,B+,8,7,2023-08-02,Routine,0.916
3069,35,B+,2,2,2023-06-17,Routine,0.89
3070,39,O-,4,1,2023-01-17,Urgent,0.363
3071,71,O+,8,7,2023-07-18,Urgent,0.919
3072,26,B-,6,2,2024-09-16,Routine,0.318
3073,74,O+,3,3,2022-06-22,Routine,0.943
3074,69,O+,5,4,2023-11-25,Routine,0.716
3075,17,B+,4,3,2023-09-10,Urgent,0.804
3076,72,B+,8,6,2022-07-23,Routine,0.783
3077,11,O+,6,4,2024-12-29,Urgent,0.687
3078,15,B+,2,2,2023-12-13,Urgent,0.768
3079,47,O+,8,6,2024-08-07,Urgent,0.763
3080,14,A+,2,1,2023-04-06,Urgent,0.672
3081,74,AB+,9,6,2024-11-06,Routine,0.664
3082,13,O+,7,6,2023-10-22,Urgent,0.839
3083,68,B+,3,2,2024-06-21,Routine,0.75
3084,19,O+,2,1,2024-06-20,Routine,0.651
3085,74,O-,8,3,2022-04-03,Urgent,0.424
3086,28,A-,6,1,2023-01-20,Emergency,0.236
3087,20,O+,10,9,2023-05-13,Urgent,0.899
3088,53,B+,4,3,2022-01-05,Urgent,0.853
3089,13,O+,8,6,2022-10-17,Routine,0.724
3090,43,O+,8,6,2023-01-06,Routine,0.7
3091,25,B-,7,4,2022-10-23,Urgent,0.525
3092,1,O+,7,7,2024-11-26,Routine,0.968
3093,42,AB+,8,6,2022-07-23,Routine,0.757
3094,35,O+,4,3,2023-06-27,Routine,0.784
3095,68,A+,6,6,2023-01-17,Routine,0.963
3096,73,A-,2,1,2024-06-21,Urgent,0.467
3097,64,A+,2,1,2023-05-24,Routine,0.697
3098,13,A-,6,1,2022-09-30,Routine,0.206
3099,7,O+,4,4,2022-02-23,Emergency,0.897
3100,76,B+,10,9,2024-12-17,Urgent,0.89
3101,17,O+,3,3,2022-03-17,Urgent,0.876
3102,51,O+,6,5,2022-07-06,Routine,0.817
3103,34,A+,6,5,2024-02-14,Urgent,0.854
3104,56,O+,2,1,2024-12-16,Routine,0.659
3105,49,O+,1,1,2022-12-31,Emergency,0.781
3106,59,O+,4,2,2022-05-23,Urgent,0.602
3107,56,B+,5,5,2022-09-20,Emergency,0.931
3108,56,B+,4,3,2024-06-03,Urgent,0.715
3109,1,O+,3,2,2022-12-28,Urgent,0.702
3110,5,A+,9,6,2024-07-22,Routine,0.699
3111,72,B+,10,6,2024-08-11,Routine,0.607
3112,73,O+,4,4,2024-02-03,Routine,0.934
3113,9,O+,9,7,2023-06-19,Urgent,0.824
3114,20,A-,4,1,2022-10-06,Routine,0.287
3115,71,B+,9,5,2022-09-23,Emergency,0.555
3116,20,B+,5,4,2024-05-29,Urgent,0.74
3117,25,O+,5,4,2024-11-10,Urgent,0.81
3118,49,B+,8,5,2023-11-06,Routine,0.639
3119,1,O+,1,1,2023-04-21,Emergency,0.559
3120,12,O+,8,7,2023-11-10,Urgent,0.896
3121,69,O+,1,1,2023-04-27,Urgent,0.69
3122,11,B+,3,2,2024-07-12,Routine,0.727
3123,79,O+,4,3,2024-02-12,Urgent,0.784
3124,11,A+,8,8,2023-01-10,Routine,0.974
3125,66,AB+,7,5,2024-07-12,Routine,0.706
3126,26,B+,2,2,2023-12-31,Emergency,0.803
3127,32,B+,3,2,2024-10-01,Urgent,0.765
3128,21,B+,1,1,2023-02-04,Urgent,0.728
3129,24,A+,2,2,2024-05-21,Urgent,0.837
3130,28,B+,4,4,2024-12-01,Routine,0.912
3131,50,B+,8,6,2022-11-28,Routine,0.694
3132,20,B-,5,2,2024-05-26,Routine,0.375
3133,44,A+,1,1,2023-03-24,Routine,0.78
3134,72,O+,6,5,2022-09-26,Urgent,0.784
3135,49,O+,8,7,2023-11-12,Urgent,0.879
3136,70,O+,9,7,2024-01-13,Urgent,0.832
3137,75,A-,6,2,2022-11-28,Routine,0.38
3138,32,B+,1,1,2024-09-24,Routine,0.968
3139,36,O+,8,5,2022-10-05,Urgent,0.646
3140,79,A+,6,5,2024-09-09,Emergency,0.905
3141,52,O+,3,3,2022-11-01,Urgent,0.885
3142,69,B+,3,3,2022-03-10,Routine,0.913
3143,72,AB+,4,3,2024-07-04,Routine,0.847
3144,55,O+,3,2,2023-06-20,Routine,0.667
3145,71,O+,7,6,2023-05-28,Routine,0.877
3146,29,O+,3,3,2024-01-19,Urgent,0.889
3147,68,A+,9,8,2023-06-22,Urgent,0.914
3148,15,A+,2,2,2024-01-08,Routine,0.905
3149,33,A+,1,1,2022-06-24,Urgent,0.946
3150,46,B+,5,3,2023-04-12,Routine,0.616
3151,48,O+,6,4,2024-07-24,Emergency,0.718
3152,46,B+,3,3,2024-04-25,Routine,0.873
3153,50,O+,6,5,2022-10-30,Urgent,0.829
3154,12,A+,6,4,2022-01-09,Routine,0.618
3155,65,A+,8,7,2022-04-12,Urgent,0.822
3156,66,O+,6,5,2023-02-12,Emergency,0.751
3157,58,O+,10,9,2024-04-21,Urgent,0.937
3158,61,O+,5,4,2024-04-14,Routine,0.842
3159,69,O+,3,3,2024-11-09,Routine,0.884
3160,72,A+,8,6,2023-11-30,Urgent,0.708
3161,60,O+,9,7,2024-11-17,Routine,0.759
3162,35,B+,5,4,2023-08-27,Routine,0.774
3163,45,A+,10,7,2022-09-07,Urgent,0.705
3164,30,AB+,7,5,2023-07-30,Routine,0.738
3165,23,O+,7,7,2024-12-21,Routine,0.94
3166,57,B+,2,1,2022-05-30,Emergency,0.524
3167,66,O+,9,8,2022-10-04,Emergency,0.911
3168,48,O+,8,6,2023-01-14,Urgent,0.75
3169,79,B+,3,2,2024-01-18,Routine,0.759
3170,29,O+,4,4,2022-01-14,Urgent,0.876
3171,63,O+,4,2,2023-01-12,Routine,0.604
3172,22,O+,5,3,2023-04-23,Emergency,0.698
3173,43,O+,9,6,2024-11-26,Routine,0.646
3174,12,O-,10,2,2023-01-22,Routine,0.224
3175,60,O+,10,7,2023-10-13,Urgent,0.736
3176,59,O+,4,3,2024-02-26,Urgent,0.745
3177,59,O+,4,3,2022-04-20,Routine,0.841
3178,5,A+,6,5,2023-03-26,Urgent,0.891
3179,10,O+,1,1,2022-06-28,Routine,0.657
3180,50,A+,1,1,2022-10-19,Routine,0.987
3181,27,O+,5,4,2024-11-17,Routine,0.895
3182,62,A+,4,4,2023-09-05,Routine,0.968
3183,61,A+,1,1,2022-04-13,Urgent,0.776
3184,15,O+,1,1,2022-06-21,Routine,0.732
3185,14,AB+,3,2,2023-02-20,Routine,0.783
3186,72,A+,8,8,2023-02-15,Routine,0.991
3187,47,B+,6,5,2022-05-16,Urgent,0.772
3188,42,B+,3,2,2023-11-19,Emergency,0.633
3189,29,O+,6,4,2022-01-10,Routine,0.749
3190,38,B+,8,6,2022-05-30,Urgent,0.689
3191,76,O+,8,6,2023-07-15,Routine,0.722
3192,12,B+,7,6,2024-09-28,Urgent,0.901
3193,70,B+,2,2,2024-03-11,Urgent,0.827
3194,47,O+,1,1,2024-10-27,Emergency,0.752
3195,19,O+,6,5,2024-12-05,Urgent,0.848
3196,15,O+,3,2,2024-12-24,Urgent,0.772
3197,33,O+,4,3,2022-08-22,Routine,0.666
3198,1,A+,5,5,2024-09-06,Emergency,0.918
3199,14,A+,6,5,2023-11-03,Routine,0.903
3200,12,B+,8,8,2022-08-11,Routine,0.978
3201,15,A+,6,5,2022-12-18,Routine,0.808
3202,55,O+,3,2,2024-04-18,Routine,0.679
3203,53,A+,8,7,2023-05-22,Urgent,0.833
3204,8,B+,8,8,2024-11-04,Urgent,0.977
3205,28,A-,9,2,2022-04-24,Emergency,0.264
3206,74,B+,6,4,2022-11-23,Routine,0.694
3207,48,AB+,2,2,2024-05-08,Emergency,0.871
3208,19,O+,5,4,2024-06-06,Routine,0.762
3209,64,A+,9,6,2022-04-08,Routine,0.618
3210,25,B+,9,8,2024-07-31,Urgent,0.867
3211,32,O+,7,5,2024-01-17,Routine,0.702
3212,68,B+,3,3,2024-09-01,Routine,0.933
3213,75,A+,4,2,2024-09-17,Routine,0.603
3214,36,AB+,2,2,2024-10-12,Routine,0.812
3215,19,O+,9,8,2022-07-08,Routine,0.94
3216,2,O+,7,4,2024-05-12,Emergency,0.582
3217,24,O+,7,7,2023-03-03,Routine,0.976
3218,80,A+,10,8,2023-11-24,Routine,0.818
3219,66,O+,1,1,2022-08-06,Urgent,0.871
3220,6,B+,5,3,2022-07-08,Urgent,0.62
3221,78,B+,9,6,2022-08-23,Routine,0.636
3222,10,O+,7,5,2022-08-27,Urgent,0.776
3223,12,A+,3,3,2022-02-01,Urgent,0.876
3224,72,B+,2,2,2022-06-01,Urgent,0.839
3225,15,O+,4,3,2023-01-11,Routine,0.793
3226,64,O+,6,6,2024-07-03,Emergency,0.993
3227,80,O+,4,2,2023-01-10,Routine,0.601
3228,10,A+,8,5,2023-05-22,Urgent,0.656
3229,25,A-,1,0,2022-02-18,Routine,0.246
3230,55,A+,9,6,2023-02-25,Routine,0.622
3231,37,O+,10,8,2023-10-08,Urgent,0.761
3232,36,A+,9,8,2023-06-19,Routine,0.837
3233,54,B+,8,6,2022-08-10,Urgent,0.73
3234,73,B+,9,8,2022-11-15,Urgent,0.918
3235,17,A+,2,2,2024-05-25,Urgent,0.878
3236,73,A+,1,1,2023-06-16,Routine,0.84
3237,55,B+,2,2,2024-03-18,Routine,0.774
3238,75,O+,4,3,2022-01-30,Routine,0.826
3239,12,B+,6,5,2023-11-24,Urgent,0.8
